YEAR,STATE,RACE,SEX,AGE,POPULATION
2013,New Mexico,White,male,20-24 years,54604.0
2013,New Mexico,White,male,25-29 years,50511.0
2013,New Mexico,White,male,30-34 years,49844.0
2013,New Mexico,White,male,35-44 years,90699.0
2013,New Mexico,White,male,45-54 years,100689.0
2013,New Mexico,White,male,5-9 years,50572.0
2013,New Mexico,White,male,55-64 years,103115.0
2013,New Mexico,White,male,65-74 years,72690.0
2013,New Mexico,White,male,75-84 years,37718.0
2013,New Mexico,White,male,85+ years,10293.0
2013,New Mexico,White,male,< 5 years,47024.0
2013,New York,Asian or Pacific Islander,female,10-14 years,43194.0
2013,New York,Asian or Pacific Islander,female,15-19 years,46062.0
2013,New York,Asian or Pacific Islander,female,20-24 years,62616.0
2013,New York,Asian or Pacific Islander,female,25-29 years,74629.0
2013,New York,Asian or Pacific Islander,female,30-34 years,72788.0
2013,New York,Asian or Pacific Islander,female,35-44 years,133333.0
2013,New York,Asian or Pacific Islander,female,45-54 years,117863.0
2013,New York,Asian or Pacific Islander,female,5-9 years,40917.0
2013,New York,Asian or Pacific Islander,female,55-64 years,95097.0
2013,New York,Asian or Pacific Islander,female,65-74 years,49582.0
2013,New York,Asian or Pacific Islander,female,75-84 years,26419.0
2013,New York,Asian or Pacific Islander,female,85+ years,10204.0
2013,New York,Asian or Pacific Islander,female,< 5 years,41963.0
2013,New York,Asian or Pacific Islander,male,10-14 years,42982.0
2013,New York,Asian or Pacific Islander,male,15-19 years,46462.0
2013,New York,Asian or Pacific Islander,male,20-24 years,61996.0
2013,New York,Asian or Pacific Islander,male,25-29 years,66307.0
2013,New York,Asian or Pacific Islander,male,30-34 years,64298.0
2013,New York,Asian or Pacific Islander,male,35-44 years,114450.0
2013,New York,Asian or Pacific Islander,male,45-54 years,105435.0
2013,New York,Asian or Pacific Islander,male,5-9 years,42446.0
2013,New York,Asian or Pacific Islander,male,55-64 years,87159.0
2013,New York,Asian or Pacific Islander,male,65-74 years,44587.0
2013,New York,Asian or Pacific Islander,male,75-84 years,22702.0
2013,New York,Asian or Pacific Islander,male,85+ years,5492.0
2013,New York,Asian or Pacific Islander,male,< 5 years,45959.0
2013,New York,Black or African American,female,10-14 years,103732.0
2013,New York,Black or African American,female,15-19 years,112446.0
2013,New York,Black or African American,female,20-24 years,133673.0
2013,New York,Black or African American,female,25-29 years,118607.0
2013,New York,Black or African American,female,30-34 years,114547.0
2013,New York,Black or African American,female,35-44 years,215368.0
2013,New York,Black or African American,female,45-54 years,244333.0
2013,New York,Black or African American,female,5-9 years,99016.0
2013,New York,Black or African American,female,55-64 years,197469.0
2013,New York,Black or African American,female,65-74 years,123118.0
2013,New York,Black or African American,female,75-84 years,66981.0
2013,New York,Black or African American,female,85+ years,28185.0
2013,New York,Black or African American,female,< 5 years,99489.0
2013,New York,Black or African American,male,10-14 years,106027.0
2013,New York,Black or African American,male,15-19 years,115661.0
2013,New York,Black or African American,male,20-24 years,130928.0
2013,New York,Black or African American,male,25-29 years,111823.0
2013,New York,Black or African American,male,30-34 years,97341.0
2013,New York,Black or African American,male,35-44 years,181364.0
2013,New York,Black or African American,male,45-54 years,203995.0
2013,New York,Black or African American,male,5-9 years,96876.0
2013,New York,Black or African American,male,55-64 years,150444.0
2013,New York,Black or African American,male,65-74 years,80369.0
2013,New York,Black or African American,male,75-84 years,36015.0
2013,New York,Black or African American,male,85+ years,12777.0
2013,New York,Black or African American,male,< 5 years,98998.0
2013,New York,White,female,10-14 years,340869.0
2013,New York,White,female,15-19 years,380543.0
2013,New York,White,female,20-24 years,410631.0
2013,New York,White,female,25-29 years,433148.0
2013,New York,White,female,30-34 years,406422.0
2013,New York,White,female,35-44 years,769382.0
2013,New York,White,female,45-54 years,944681.0
2013,New York,White,female,5-9 years,327913.0
2013,New York,White,female,55-64 years,900875.0
2013,New York,White,female,65-74 years,616074.0
2013,New York,White,female,75-84 years,390201.0
2013,New York,White,female,85+ years,237658.0
2013,New York,White,female,< 5 years,318282.0
2013,New York,White,male,10-14 years,358674.0
2013,New York,White,male,15-19 years,394483.0
2013,New York,White,male,20-24 years,426086.0
2013,New York,White,male,25-29 years,440734.0
2013,New York,White,male,30-34 years,407575.0
2013,New York,White,male,35-44 years,785836.0
2013,New York,White,male,45-54 years,933367.0
2013,New York,White,male,5-9 years,346991.0
2013,New York,White,male,55-64 years,854292.0
2013,New York,White,male,65-74 years,533825.0
2013,New York,White,male,75-84 years,282800.0
2013,New York,White,male,85+ years,115893.0
2013,New York,White,male,< 5 years,338045.0
2013,North Carolina,Asian or Pacific Islander,female,10-14 years,9050.0
2013,North Carolina,Asian or Pacific Islander,female,15-19 years,8315.0
2013,North Carolina,Asian or Pacific Islander,female,20-24 years,7890.0
2013,North Carolina,Asian or Pacific Islander,female,25-29 years,10513.0
2013,North Carolina,Asian or Pacific Islander,female,30-34 years,12667.0
2013,North Carolina,Asian or Pacific Islander,female,35-44 years,22480.0
2013,North Carolina,Asian or Pacific Islander,female,45-54 years,16012.0
2013,North Carolina,Asian or Pacific Islander,female,5-9 years,10225.0
2013,North Carolina,Asian or Pacific Islander,female,55-64 years,11907.0
2013,North Carolina,Asian or Pacific Islander,female,65-74 years,5418.0
2013,North Carolina,Asian or Pacific Islander,female,75-84 years,2887.0
2013,North Carolina,Asian or Pacific Islander,female,85+ years,733.0
2013,North Carolina,Asian or Pacific Islander,female,< 5 years,8856.0
2013,North Carolina,Asian or Pacific Islander,male,10-14 years,8475.0
2013,North Carolina,Asian or Pacific Islander,male,15-19 years,6399.0
2013,North Carolina,Asian or Pacific Islander,male,20-24 years,10701.0
2013,North Carolina,Asian or Pacific Islander,male,25-29 years,9494.0
2013,North Carolina,Asian or Pacific Islander,male,30-34 years,11254.0
2013,North Carolina,Asian or Pacific Islander,male,35-44 years,21246.0
2013,North Carolina,Asian or Pacific Islander,male,45-54 years,12409.0
2013,North Carolina,Asian or Pacific Islander,male,5-9 years,8801.0
2013,North Carolina,Asian or Pacific Islander,male,55-64 years,8653.0
2013,North Carolina,Asian or Pacific Islander,male,65-74 years,5056.0
2013,North Carolina,Asian or Pacific Islander,male,75-84 years,1010.0
2013,North Carolina,Asian or Pacific Islander,male,85+ years,457.0
2013,North Carolina,Asian or Pacific Islander,male,< 5 years,7594.0
2013,North Carolina,Black or African American,female,10-14 years,75491.0
2013,North Carolina,Black or African American,female,15-19 years,81135.0
2013,North Carolina,Black or African American,female,20-24 years,89605.0
2013,North Carolina,Black or African American,female,25-29 years,75486.0
2013,North Carolina,Black or African American,female,30-34 years,78136.0
2013,North Carolina,Black or African American,female,35-44 years,155839.0
2013,North Carolina,Black or African American,female,45-54 years,156656.0
2013,North Carolina,Black or African American,female,5-9 years,72420.0
2013,North Carolina,Black or African American,female,55-64 years,137940.0
2013,North Carolina,Black or African American,female,65-74 years,77589.0
2013,North Carolina,Black or African American,female,75-84 years,39739.0
2013,North Carolina,Black or African American,female,85+ years,16856.0
2013,North Carolina,Black or African American,female,< 5 years,67456.0
2013,North Carolina,Black or African American,male,10-14 years,72482.0
2013,North Carolina,Black or African American,male,15-19 years,87679.0
2013,North Carolina,Black or African American,male,20-24 years,88046.0
2013,North Carolina,Black or African American,male,25-29 years,67353.0
2013,North Carolina,Black or African American,male,30-34 years,67217.0
2013,North Carolina,Black or African American,male,35-44 years,128082.0
2013,North Carolina,Black or African American,male,45-54 years,131485.0
2013,North Carolina,Black or African American,male,5-9 years,84829.0
2013,North Carolina,Black or African American,male,55-64 years,110323.0
2013,North Carolina,Black or African American,male,65-74 years,60480.0
2013,North Carolina,Black or African American,male,75-84 years,22137.0
2013,North Carolina,Black or African American,male,85+ years,6830.0
2013,North Carolina,Black or African American,male,< 5 years,70421.0
2013,North Carolina,White,female,10-14 years,191135.0
2013,North Carolina,White,female,15-19 years,194454.0
2013,North Carolina,White,female,20-24 years,216732.0
2013,North Carolina,White,female,25-29 years,210774.0
2013,North Carolina,White,female,30-34 years,212158.0
2013,North Carolina,White,female,35-44 years,448039.0
2013,North Carolina,White,female,45-54 years,494940.0
2013,North Carolina,White,female,5-9 years,199900.0
2013,North Carolina,White,female,55-64 years,475317.0
2013,North Carolina,White,female,65-74 years,351340.0
2013,North Carolina,White,female,75-84 years,193682.0
2013,North Carolina,White,female,85+ years,94289.0
2013,North Carolina,White,female,< 5 years,179661.0
2013,North Carolina,White,male,10-14 years,214377.0
2013,North Carolina,White,male,15-19 years,213331.0
2013,North Carolina,White,male,20-24 years,242873.0
2013,North Carolina,White,male,25-29 years,208121.0
2013,North Carolina,White,male,30-34 years,206993.0
2013,North Carolina,White,male,35-44 years,449319.0
2013,North Carolina,White,male,45-54 years,484977.0
2013,North Carolina,White,male,5-9 years,201893.0
2013,North Carolina,White,male,55-64 years,437158.0
2013,North Carolina,White,male,65-74 years,312269.0
2013,North Carolina,White,male,75-84 years,147953.0
2013,North Carolina,White,male,85+ years,42536.0
2013,North Carolina,White,male,< 5 years,187280.0
2013,North Dakota,Asian or Pacific Islander,female,10-14 years,131.0
2013,North Dakota,Asian or Pacific Islander,female,15-19 years,138.0
2013,North Dakota,Asian or Pacific Islander,female,20-24 years,391.0
2013,North Dakota,Asian or Pacific Islander,female,25-29 years,291.0
2013,North Dakota,Asian or Pacific Islander,female,30-34 years,558.0
2013,North Dakota,Asian or Pacific Islander,female,35-44 years,671.0
2013,North Dakota,Asian or Pacific Islander,female,45-54 years,828.0
2013,North Dakota,Asian or Pacific Islander,female,5-9 years,504.0
2013,North Dakota,Asian or Pacific Islander,female,55-64 years,616.0
2013,North Dakota,Asian or Pacific Islander,female,65-74 years,32.0
2013,North Dakota,Asian or Pacific Islander,female,75-84 years,43.0
2013,North Dakota,Asian or Pacific Islander,female,85+ years,24.0
2013,North Dakota,Asian or Pacific Islander,female,< 5 years,281.0
2013,North Dakota,Asian or Pacific Islander,male,10-14 years,249.0
2013,North Dakota,Asian or Pacific Islander,male,15-19 years,321.0
2013,North Dakota,Asian or Pacific Islander,male,20-24 years,1094.0
2013,North Dakota,Asian or Pacific Islander,male,25-29 years,405.0
2013,North Dakota,Asian or Pacific Islander,male,30-34 years,1077.0
2013,North Dakota,Asian or Pacific Islander,male,35-44 years,349.0
2013,North Dakota,Asian or Pacific Islander,male,45-54 years,251.0
2013,North Dakota,Asian or Pacific Islander,male,5-9 years,135.0
2013,North Dakota,Asian or Pacific Islander,male,55-64 years,422.0
2013,North Dakota,Asian or Pacific Islander,male,65-74 years,193.0
2013,North Dakota,Asian or Pacific Islander,male,75-84 years,44.0
2013,North Dakota,Asian or Pacific Islander,male,85+ years,0.0
2013,North Dakota,Asian or Pacific Islander,male,< 5 years,48.0
2013,North Dakota,Black or African American,female,10-14 years,0.0
2013,North Dakota,Black or African American,female,15-19 years,0.0
2013,North Dakota,Black or African American,female,20-24 years,0.0
2013,North Dakota,Black or African American,female,25-29 years,0.0
2013,North Dakota,Black or African American,female,30-34 years,0.0
2013,North Dakota,Black or African American,female,35-44 years,0.0
2013,North Dakota,Black or African American,female,45-54 years,0.0
2013,North Dakota,Black or African American,female,5-9 years,0.0
2013,North Dakota,Black or African American,female,55-64 years,0.0
2013,North Dakota,Black or African American,female,65-74 years,0.0
2013,North Dakota,Black or African American,female,75-84 years,0.0
2013,North Dakota,Black or African American,female,85+ years,0.0
2013,North Dakota,Black or African American,female,< 5 years,0.0
2013,North Dakota,Black or African American,male,10-14 years,0.0
2013,North Dakota,Black or African American,male,15-19 years,0.0
2013,North Dakota,Black or African American,male,20-24 years,0.0
2013,North Dakota,Black or African American,male,25-29 years,0.0
2013,North Dakota,Black or African American,male,30-34 years,0.0
2013,North Dakota,Black or African American,male,35-44 years,0.0
2013,North Dakota,Black or African American,male,45-54 years,0.0
2013,North Dakota,Black or African American,male,5-9 years,0.0
2013,North Dakota,Black or African American,male,55-64 years,0.0
2013,North Dakota,Black or African American,male,65-74 years,0.0
2013,North Dakota,Black or African American,male,75-84 years,0.0
2013,North Dakota,Black or African American,male,85+ years,0.0
2013,North Dakota,Black or African American,male,< 5 years,0.0
2013,North Dakota,White,female,10-14 years,17621.0
2013,North Dakota,White,female,15-19 years,21355.0
2013,North Dakota,White,female,20-24 years,27261.0
2013,North Dakota,White,female,25-29 years,20500.0
2013,North Dakota,White,female,30-34 years,19448.0
2013,North Dakota,White,female,35-44 years,34226.0
2013,North Dakota,White,female,45-54 years,40904.0
2013,North Dakota,White,female,5-9 years,17532.0
2013,North Dakota,White,female,55-64 years,41930.0
2013,North Dakota,White,female,65-74 years,25210.0
2013,North Dakota,White,female,75-84 years,18289.0
2013,North Dakota,White,female,85+ years,11652.0
2013,North Dakota,White,female,< 5 years,19888.0
2013,North Dakota,White,male,10-14 years,19876.0
2013,North Dakota,White,male,15-19 years,20682.0
2013,North Dakota,White,male,20-24 years,32721.0
2013,North Dakota,White,male,25-29 years,25219.0
2013,North Dakota,White,male,30-34 years,22439.0
2013,North Dakota,White,male,35-44 years,38861.0
2013,North Dakota,White,male,45-54 years,42190.0
2013,North Dakota,White,male,5-9 years,17752.0
2013,North Dakota,White,male,55-64 years,43689.0
2013,North Dakota,White,male,65-74 years,24501.0
2013,North Dakota,White,male,75-84 years,14352.0
2013,North Dakota,White,male,85+ years,5390.0
2013,North Dakota,White,male,< 5 years,19990.0
2013,Ohio,Asian or Pacific Islander,female,10-14 years,7215.0
2013,Ohio,Asian or Pacific Islander,female,15-19 years,7528.0
2013,Ohio,Asian or Pacific Islander,female,20-24 years,8729.0
2013,Ohio,Asian or Pacific Islander,female,25-29 years,9533.0
2013,Ohio,Asian or Pacific Islander,female,30-34 years,9093.0
2013,Ohio,Asian or Pacific Islander,female,35-44 years,18754.0
2013,Ohio,Asian or Pacific Islander,female,45-54 years,15075.0
2013,Ohio,Asian or Pacific Islander,female,5-9 years,8156.0
